"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Beredar Video Bernarasi Pesulap Merah Dilarikan Rumah Sakit, Ini Fakta Sebenarnya |
Pagiii Jokowi Lupus Cebong Nger… https://t.co/7RwFNQM2kT",FALSE,0,NA,2022-11-02 01:58:05,TRUE,NA,"1587625060491460608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Gak Takut Kehilangan Suara, Gerindra Yakin Prabowo akan Lebih Dipilih Ketimbang Anies |
Pagiii Jokowi Lupus Cebong… https://t.co/WcD0ALRa6I",FALSE,0,NA,2022-11-02 01:57:37,TRUE,NA,"1587624941079662592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"SAH!, Rusia Setujui UU Anti LG-BT, Propaganda Hubungan Sejenis Resmi Dilarang Total! |
Pagiii Jokowi Lupus Cebong N… https://t.co/hKdNbC58cG",FALSE,0,NA,2022-11-02 01:57:11,TRUE,NA,"1587624833160183808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"PDIP: Puan Tidak Harus Mundur dari Ketua DPR jika Maju Capres |
Pagiii Jokowi Lupus Cebong Ngerokok LGBT Bali Gen 1… https://t.co/4kPjQXadkn",FALSE,0,NA,2022-11-02 01:56:42,TRUE,NA,"1587624710107713536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Putin Klaim Dekat dengan Jokowi, Saling Sebut Saudaraku |
Pagiii Jokowi Lupus Cebong Ngerokok LGBT Bali Gen 11 Itae… https://t.co/fmP47Z7QJn",FALSE,0,NA,2022-11-02 01:56:18,TRUE,NA,"1587624609687703552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Polisi Panggil Dukun untuk Ungkap Kasus Pembunuhan ASN Pemkot Semarang yang Tewas Terbakar |
Pagiii Jokowi Lupus Ce… https://t.co/YDh6zmkYzk",FALSE,0,NA,2022-11-02 01:55:54,TRUE,NA,"1587624508214882304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Kok Bisa Ajudan Putri Candrawathi Semuanya Laki-Laki? Jadi Sorotan Hakim hingga Pakar |
Pagiii Jokowi Lupus Cebong… https://t.co/gu6ry5JuVe",FALSE,0,NA,2022-11-02 01:55:30,TRUE,NA,"1587624409912999936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"BPK Surati Menhan Prabowo, Buntut Anggaran Progam Komcad yang Menyalahi Aturan |
Pagiii Jokowi Lupus Cebong Ngeroko… https://t.co/XCd9k1QKRo",FALSE,0,NA,2022-11-02 01:55:01,TRUE,NA,"1587624287619674112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Tak Sendirian Borong Saham Twitter, Elon Musk Ternyata Gandeng Pangeran Arab |
Pagiii Jokowi Lupus Cebong Ngerokok… https://t.co/kpV8JMejHG",FALSE,0,NA,2022-11-02 01:54:33,TRUE,NA,"1587624171387125761",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Terungkap di Sidang, Ternyata Selain Vera Simanjuntak, Brigadir J Disebut Dekat dengan Wanita lain |
Pagiii Jokowi… https://t.co/FW6RDJJOby",FALSE,0,NA,2022-11-02 01:54:12,TRUE,NA,"1587624084057513984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"MK Bolehkan Menteri Nyapres Tidak Mundur, Bambang Pacul: Yang Penting Tidak Menggunakan Fasilitas Negara |
Pagiii J… https://t.co/gqnIqNJhla",FALSE,0,NA,2022-11-02 01:53:33,TRUE,NA,"1587623920211197952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"VIRAL! BO Cewek di MiChat, Warga Lebong Tertipu Rp 61 Juta Lalu Lapor Polisi |
Pagiii Jokowi Lupus Cebong Ngerokok… https://t.co/Oa58bI7pCU",FALSE,0,NA,2022-11-02 01:53:06,TRUE,NA,"1587623804704272385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Disatroni Eks Geng Sambo Sepulang dari Kuburan, Keluarga Yosua: Kami Ketakutan, Dipelakukan Bak Teroris! |
Pagiii J… https://t.co/jciIBMfg7C",FALSE,1,NA,2022-11-02 01:52:45,TRUE,NA,"1587623718918172672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"NasDem: PDIP Itu Partai Besar, Tapi Berpikirnya Kerdil |
Pagiii Jokowi Lupus Cebong Ngerokok LGBT Bali Gen 11 Itaew… https://t.co/OHolaGDhek",FALSE,0,NA,2022-11-02 01:51:44,TRUE,NA,"1587623459852783616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Ibu Brigadir J Geram ke Sambo: Bertobatlah! |
Pagiii Jokowi Lupus Cebong Ngerokok LGBT Bali Gen 11 Itaewon November… https://t.co/FAYELvi9ux",FALSE,0,NA,2022-11-02 01:51:11,TRUE,NA,"1587623321625329665",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Irjen Fadil Imran Beri Signal akan Lengser, Minta Wakapolda Metro Jaya Meneruskan |
Pagiii Jokowi Lupus Cebong Nger… https://t.co/M1w0U3gIiF",FALSE,0,NA,2022-11-02 01:50:46,TRUE,NA,"1587623219741487106",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Minta Maaf ke Orang Tua Brigadir J, Putri Chandrawathi: Saya dan Pak Sambo Tak Bermaksud Demikian |
Pagiii Jokowi L… https://t.co/cRVM5UhMg9",FALSE,0,NA,2022-11-02 01:50:15,TRUE,NA,"1587623090120699904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Tagih Kontrak Politik Ridwan Kamil saat Pilgub 2018, Forgab P3A Ancam Geruduk Gedung Sate |
Pagiii Jokowi Lupus Ceb… https://t.co/GR2hkqkZ3j",FALSE,0,NA,2022-11-02 01:49:43,TRUE,NA,"1587622953428348930",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"TEGAS! Di Depan Putri Candrawathi, Ibu Brigadir J Blak-blakan: Sudah Mati! |
Pagiii Jokowi Lupus Cebong Ngerokok LG… https://t.co/6nfGXoMAQg",FALSE,0,NA,2022-11-02 01:49:13,TRUE,NA,"1587622829553750017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"'Takut Ada Matahari Kembar' Jokowi Bakal Disingkirkan dari PDIP Usai Lengser, Ganjar Jadi Penyelamat?|
Pagiii Jokow… https://t.co/YfHjdSqOdm",FALSE,0,NA,2022-11-02 01:48:48,TRUE,NA,"1587622723509157888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Ayahanda Brigadir J Minta Sambo dan Putri Lepas Masker, Warganet: Suruh Berlutut|
Pagiii Jokowi Lupus Cebong Ngerok… https://t.co/FTc6IjBkIP",FALSE,0,NA,2022-11-02 01:48:01,TRUE,NA,"1587622525051473921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Siapa Kombes Leonardo Simatupang? Diceritakan Ayah Brigadir J karena Sebut Kematian Yosua Aib |
Pagiii Jokowi Lupus… https://t.co/CEdTVmbSf4",FALSE,0,NA,2022-11-02 01:47:31,TRUE,NA,"1587622400736505857",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Anwar Abbas: Tidak Mustahil Muhammadiyah Akan Tergilas... |
Pagiii Jokowi Lupus Cebong Ngerokok LGBT Bali Gen 11 It… https://t.co/b2R1T0AYNm",FALSE,0,NA,2022-11-02 01:46:57,TRUE,NA,"1587622256628625408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Sosok Adzan Romer, Ajudan yang Sempat Todong Pistol ke Ferdy Sambo Usai Tembak Yosua |
Pagiii Jokowi Lupus Cebong N… https://t.co/MWkpf4j4LK",FALSE,0,NA,2022-11-02 01:46:34,TRUE,NA,"1587622162294538240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"MK: Menteri Mau Nyapres Cukup Izin Presiden, Tak Perlu Lepas Jabatan |
Pagiii Jokowi Lupus Cebong Ngerokok LGBT Bal… https://t.co/mtyfEpKxz0",FALSE,0,NA,2022-11-02 01:46:10,TRUE,NA,"1587622061140488193",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Tak Kapok, Eko Kuntadhi Nyinyiri Hadits Sahih dari Nabi,Langsung 'Dijewer' Tokoh NU |
Pagiii Jokowi Lupus Cebong Ng… https://t.co/ozyD6MfVVL",FALSE,1,NA,2022-11-02 01:45:53,TRUE,NA,"1587621990017675269",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Ngaku Menyesal, Sambo Tetap Salahkan Brigadir J |
Pagiii Jokowi Lupus Cebong Ngerokok LGBT Bali Gen 11 Itaewon Nove… https://t.co/Nayhm5Ij4D",FALSE,1,NA,2022-11-02 01:44:43,TRUE,NA,"1587621696231858177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Mahfud MD Sebut Iwan Bule Bakal Mundur dari Kursi Ketum PSSI |
Pagiii Jokowi Lupus Cebong Ngerokok LGBT Bali Gen 11… https://t.co/PUfDQP7hqL",FALSE,1,NA,2022-11-02 01:44:18,TRUE,NA,"1587621590115962880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Kubu Sambo Emosi usai Tanya-tanya Urusan Rumah Tangga, Ayah-Ibu Yosua Rebutan Mik di Sidang: Lucu! |
Pagiii Jokowi… https://t.co/uFqypkPj2O",FALSE,0,NA,2022-11-02 01:43:53,TRUE,NA,"1587621486252412928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Soal Dewan Kolonel, Puan Maharani: Kita Ikuti Perintah Ketum |
Pagiii Jokowi Lupus Cebong Ngerokok LGBT Bali Gen 11… https://t.co/1sExRV9zGo",FALSE,0,NA,2022-11-02 01:43:23,TRUE,NA,"1587621360582692865",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Sampaikan soal KLB PSSI ke Jokowi, Menpora : Pemerintah Tak Ikut Campur |
Pagiii Jokowi Lupus Cebong Ngerokok LGBT… https://t.co/OJKqUQ88ry",FALSE,0,NA,2022-11-02 01:43:00,TRUE,NA,"1587621265187426306",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Dengan Mata Melolot dan Suara Tinggi, Ferdy Sambo: Ini karena Perbuatan Anak Bapak ke Istri Saya |
Pagiii Jokowi Lu… https://t.co/sM1Df78tHT",FALSE,0,NA,2022-11-02 01:42:44,TRUE,NA,"1587621194744102912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"RT @rezdharana: Orang jatoh dan langsung ngunci. Bener2 stuck ampe kegencet. Serem banget 😟 #Itaewon 
 https://t.co/9b7bYq8kIz",FALSE,0,NA,2022-11-02 01:42:28,FALSE,NA,"1587621127488032768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Megalimsaputri",778,TRUE,FALSE,NA,NA
"Ganjar: Ada Relawan Laporkan Mbak Puan ke KPK, Saya Cari Orangnya |
Pagiii Jokowi Lupus Cebong Ngerokok LGBT Bali G… https://t.co/sCuFf5YtFK",FALSE,0,NA,2022-11-02 01:42:17,TRUE,NA,"1587621081342672896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Ibu Brigadir J Menangis di Persidangan, Sambo Tetap Pasang Tatapan Tajam|
Pagiii Jokowi Lupus Cebong Ngerokok LGBT… https://t.co/l130ZfCmnm",FALSE,0,NA,2022-11-02 01:41:58,TRUE,NA,"1587621005169922049",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Ngaku Kenal dengan Petinggi Polri, Prof Henri Subiakto Dicecar Netizen: Lagi Lucu-lucunya |
Pagiii Jokowi Lupus Ceb… https://t.co/NS8HwGlrWY",FALSE,0,NA,2022-11-02 01:41:37,TRUE,NA,"1587620915176968192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Isu Penyelewengan Anggaran Komcad Mencuat, RG: Sinyal Prabowo Belum Diizinkan Gandeng Cak Imin |
Pagiii Jokowi Lupu… https://t.co/vCPPBtSJbT",FALSE,0,NA,2022-11-02 01:41:09,TRUE,NA,"1587620797337989122",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Balas Ayah Yosua di Sidang, Ferdy Sambo Ngaku Khilaf Luapan Amarah: Itu Akibat Perbuatan Anak Bapak ke Istri Saya |… https://t.co/lNiDddQEGI",FALSE,0,NA,2022-11-02 01:40:44,TRUE,NA,"1587620693684150272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Sebut Puan Layak Jadi Presiden, BRIN Kena Semprot Said Didu: Udah Kayak Partai! |
Pagiii Jokowi Lupus Cebong Ngerok… https://t.co/bIOghje0ht",FALSE,0,NA,2022-11-02 01:40:16,TRUE,NA,"1587620574201020416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Anies Baswedan: Republik Ini Tidak Dibangun dengan Program, tapi Gerakan|
Pagiii Jokowi Lupus Cebong Ngerokok LGBT… https://t.co/obqA8rcVxn",FALSE,0,NA,2022-11-02 01:39:32,TRUE,NA,"1587620392948346880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Episode Spesial EXchange 2 Ditunda Hingga 11 November 2022 untuk Menghormati Tragedi Halloween Itaewon

#EXchange2… https://t.co/wSctec7Zgt",FALSE,9,NA,2022-11-02 01:36:08,TRUE,NA,"1587619536781848576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","genz_daily",0,FALSE,FALSE,NA,NA
"Seorang Polisi Menerima Perhatian karena Meminta Massa Untuk Meninggalkan Keramaian di Itaewon Sebelum Tragedi… https://t.co/qPjTgNk5pg",FALSE,2,NA,2022-11-02 01:33:13,TRUE,NA,"1587618799653916672",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","terkinni",0,FALSE,FALSE,NA,NA
"RT @asep_rivaa: Ini dia video paling dekat dari momen terhimpitnya saat targedi di pesta hallowen #itaewon 
https://t.co/ukbkIDmrS7",FALSE,0,NA,2022-11-02 01:32:56,FALSE,NA,"1587618730262949889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Megalimsaputri",240,TRUE,FALSE,NA,NA
"Membungkuk Depan Publik, Kepala Polisi Korsel Minta Maaf atas Tragedi Itaewon: Saya Bertanggung Jawab |
Pagiii Joko… https://t.co/asXXXCgKuk",FALSE,1,NA,2022-11-02 01:24:15,TRUE,NA,"1587616546717073408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Tepis soal Konsorsium 303, Ferdy Sambo: Saya Tidak Terlibat Judi Online |
Pagiii Jokowi Lupus Cebong Ngerokok LGBT… https://t.co/hT8nf4iwdo",FALSE,0,NA,2022-11-02 01:23:49,TRUE,NA,"1587616437367369728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Anak Jenderal Dudung Lulus Akmil, Panglima TNI Jenderal Andika Acungi Jempol |
Pagiii Jokowi Lupus Cebong Ngerokok… https://t.co/2gXF7edp52",FALSE,0,NA,2022-11-02 01:23:36,TRUE,NA,"1587616382598131713",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"VIRAL Ditangkap! Fans Leslar Yang Maki Dewi Perssik, Nangis Bersimbah Air Mata di Kantor Polisi |
Pagiii Jokowi Lup… https://t.co/PUZOg68StD",FALSE,0,NA,2022-11-02 01:23:17,TRUE,NA,"1587616302717636608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Berulah Lagi, Eko Kuntadhi Nyinyir Hadis Nabi Muhammad soal Surga, Ganjar Pranowo Kena Senggol |
Pagiii Jokowi Lupu… https://t.co/aaJzccwObf",FALSE,0,NA,2022-11-02 01:22:50,TRUE,NA,"1587616186627690497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"PKS: Tawaran Masuk Kabinet Jokowi Usul dari Seorang Menteri yang juga Ketum Parpol |
Pagiii Jokowi Lupus Cebong Nge… https://t.co/aBs757W58i",FALSE,0,NA,2022-11-02 01:22:31,TRUE,NA,"1587616109200822273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Anies hingga Prabowo Dihantui Kasus, Rocky Gerung Singgung Siasat Jokowi untuk Menangkan Ganjar |
Pagiii Jokowi Lup… https://t.co/bPnd71PVFd",FALSE,0,NA,2022-11-02 01:21:57,TRUE,NA,"1587615966619643904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Twitter Dibeli Elon Musk, Pendirinya Rilis Media Sosial Baru |
Pagiii Jokowi Lupus Cebong Ngerokok LGBT Bali Gen 11… https://t.co/XjD9tXsIfe",FALSE,0,NA,2022-11-02 01:21:35,TRUE,NA,"1587615875640983552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"PBNU Tak Setuju Sikap LDNU Minta agar Wahabi Dilarang, MUI: Patut Kita Apresiasi|
Pagiii Jokowi Lupus Cebong Ngerok… https://t.co/QChKbqpE07",FALSE,0,NA,2022-11-02 01:21:16,TRUE,NA,"1587615795831791616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Fahri Hamzah Anggap Erick Thohir Tidak Paham saat Bilang “Presiden Orang Jawa” |
Pagiii Jokowi Lupus Cebong Ngeroko… https://t.co/bm9g99tJYP",FALSE,0,NA,2022-11-02 01:20:49,TRUE,NA,"1587615680614236160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Dukung Aher Dampingi Anies, Haru Suandharu: Sekarang Bagian PKS |
Pagiii Jokowi Lupus Cebong Ngerokok LGBT Bali Gen… https://t.co/uWcsh7eOZP",FALSE,0,NA,2022-11-02 01:20:29,TRUE,NA,"1587615599047606273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Bertemu Orang Tua Brigadir J, Sambo: Saya Sangat Menyesal, Waktu Itu Tidak Mampu Kontrol Emosi |
Pagiii Jokowi Lupu… https://t.co/AInixJ5nIf",FALSE,0,NA,2022-11-02 01:20:05,TRUE,NA,"1587615498292039680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Pengamat Sebut Ada Kemungkinan Megawati Tersingkir dari PDIP, Puan Sudah Jadi Sasaran Tembak |
Pagiii Jokowi Lupus… https://t.co/Zb4uvl2lZk",FALSE,0,NA,2022-11-02 01:19:36,TRUE,NA,"1587615373595406336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Prof Lili Romli: Tak Ada Alasan Tunda Pemilu karena Anggaran dan Krisis Global |
Pagiii Jokowi Lupus Cebong Ngeroko… https://t.co/O71xisKHDW",FALSE,0,NA,2022-11-02 01:19:07,TRUE,NA,"1587615254410072064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Dukung Anies-Aher, PKS: Dulu Kami Sudah Pernah Ngalah |
Pagiii Jokowi Lupus Cebong Ngerokok LGBT Bali Gen 11 Itaewo… https://t.co/itwMy21JH0",FALSE,0,NA,2022-11-02 01:18:46,TRUE,NA,"1587615164094111744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Ayah Yosua: Kami Seperti Disambar Petir, Kok Bisa Anak Kami Mati di Tangan PC dan FS? |
Pagiii Jokowi Lupus Cebong… https://t.co/8y7gKXEOGZ",FALSE,0,NA,2022-11-02 01:18:23,TRUE,NA,"1587615069021818880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Masih Ingat Kasus 'Lord Luhut'? Hari Ini Haris Azhar dan Fatia KontraS Diperiksa Polisi    |
Pagiii Jokowi Lupus Ce… https://t.co/UeZypoQrsf",FALSE,0,NA,2022-11-02 01:17:58,TRUE,NA,"1587614963191156736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Klarifikasi soal Larangan Wahabi di RI, PBNU: Yang Dilarang Paham Wahabi Takfiri dari Timur Tengah |
Pagiii Jokowi… https://t.co/g8yytpdHMZ",FALSE,0,NA,2022-11-02 01:17:40,TRUE,NA,"1587614887030980608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Omongan Kamaruddin Mulai Terbukti, Ferdy Sambo dan Putri Ternyata Sudah Setahun Pisah Rumah! |
Pagiii Jokowi Lupus… https://t.co/ACFVRMZYqp",FALSE,0,NA,2022-11-02 01:17:18,TRUE,NA,"1587614795536420864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Jaksa Minta Hakim Tolak Eksepsi Arif Rachman yang Bantah Rintangi Penyidikan Kasus Pembunuhan Brigadir J |
Pagiii J… https://t.co/zviKo8Wb5N",FALSE,0,NA,2022-11-02 01:16:49,TRUE,NA,"1587614675818381312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Bharada E Bongkar Kebohongan Susi, Netizen Geregetan: ART Songong, Siap Lu Dikerangkeng Kayak Majikan Lu? |
Pagiii… https://t.co/rZjXTm06kf",FALSE,0,NA,2022-11-02 01:16:30,TRUE,NA,"1587614596797698048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Johan Budi Mendadak Dicopot PDIP Dari Pimpinan BURT DPR! |
Pagiii Jokowi Lupus Cebong Ngerokok LGBT Bali Gen 11 Ita… https://t.co/C4ihgtBKmJ",FALSE,0,NA,2022-11-02 01:16:00,TRUE,NA,"1587614469802557441",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",1,FALSE,FALSE,NA,NA
"BRIN: Isu Penundaan Pemilu bisa Dimunculkan Lagi Jika Tahun Depan Benar-benar ‘Gelap’ |
Pagiii Jokowi Lupus Cebong… https://t.co/azR0noTXB0",FALSE,0,NA,2022-11-02 01:15:23,TRUE,NA,"1587614314089021442",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Balas Ayah Yosua di Sidang, Ferdy Sambo Ngaku Khilaf Luapan Amarah: Itu Akibat Perbuatan Anak Bapak ke Istri Saya |… https://t.co/eXu4PLkJw9",FALSE,0,NA,2022-11-02 01:15:03,TRUE,NA,"1587614229200515072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"RT @asep_rivaa: Sebuah tragedi malam hallowen di itaewon #Itaewon #이태원 #이태원사고 #압사사고

Thread 
https://t.co/dU6kAs6DyH",FALSE,0,NA,2022-11-02 01:14:38,FALSE,NA,"1587614124993032192",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AyudaAntariksa",2340,TRUE,FALSE,NA,NA
"Heboh Mahfud MD Minta KPK Tangkap Ketum PDIP Megawati, Benarkah? |
Pagiii Jokowi Lupus Cebong Ngerokok LGBT Bali Ge… https://t.co/CFsk0ngzqa",FALSE,0,NA,2022-11-02 01:14:17,TRUE,NA,"1587614035679510530",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"RT @HalodocID: Kabar duka dari Itaewon, Korea Selatan menyita perhatian dunia atas tragedi pada acara Halloween yang menyebabkan &gt; 150 oran…",FALSE,0,NA,2022-11-02 01:13:56,FALSE,NA,"1587613947410239488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cayajung",23,TRUE,FALSE,NA,NA
